Region,Participant_IMD,Contact_IMD,Participant_age_group,Contact_age_group,mean,lower,upper
East Midlands,5,4,0-4,75+,0.04493381019705745,0,0.3643356286067371
East of England,5,4,0-4,75+,0.02275233710156487,0,0.15519137306303168
Greater London,5,4,0-4,75+,0.017341781639969953,0,0.1510296038239015
North East,5,4,0-4,75+,1.6666666906595438e-4,0,0
North West,5,4,0-4,75+,0.04752258606954121,0,0.2869781771727858
South East,5,4,0-4,75+,0.011237061579035753,0,0.07705421904254824
South West,5,4,0-4,75+,0.0033132959742704082,0,0.0714285717637085
West Midlands,5,4,0-4,75+,0.002419246062042801,0,0
Yorkshire and the Humber,5,4,0-4,75+,0.007295179821806844,0,0.12422766575146361
East Midlands,5,4,5-9,0-4,0.1988336017527925,0,0.8155699392386623
East of England,5,4,5-9,0-4,0.28748598674574927,0,0.7525228268420757
Greater London,5,4,5-9,0-4,0.17184293425189673,0,0.5091053523657156
North East,5,4,5-9,0-4,0.10948926168978053,0,0.4000002840508609
North West,5,4,5-9,0-4,0.09447980228715742,0,0.3130991147327204
South East,5,4,5-9,0-4,0.20272928115462788,0.037146462163803726,0.459462342563968
South West,5,4,5-9,0-4,0.30698141720092476,0.066668724880352,0.6086215548478354
West Midlands,5,4,5-9,0-4,0.24331903482780315,0,0.687942323494866
Yorkshire and the Humber,5,4,5-9,0-4,0.09676667442779673,0,0.40680124044917165
East Midlands,5,4,5-9,5-9,0.6263844544065534,0.16875612299493437,1.4483550429282075
East of England,5,4,5-9,5-9,1.8540546998922949,0.8559470705840637,3.008372486359443
Greater London,5,4,5-9,5-9,1.3922361340208587,0.4645791575903131,2.760259865040524
North East,5,4,5-9,5-9,0.3404159272924848,0.05256849212312891,0.7767914304364267
North West,5,4,5-9,5-9,0.5830708517583626,0.17253830712413748,1.129713397857078
South East,5,4,5-9,5-9,1.797068286384269,0.8707948218414837,3.0396775377637293
South West,5,4,5-9,5-9,1.662218027714789,0.6786447419992889,3.053616377480986
West Midlands,5,4,5-9,5-9,1.2146178755011645,0.36176479117321725,2.6523424380369236
Yorkshire and the Humber,5,4,5-9,5-9,0.7671379825408355,0.09464442968213352,1.8151163681221614
East Midlands,5,4,5-9,10-14,0.13614547346452335,0,0.40898377615277237
East of England,5,4,5-9,10-14,0.3352303641184617,0.08894695319567282,0.6614847066215156
Greater London,5,4,5-9,10-14,0.28617935310303033,0.03700025812168281,0.6600944707259211
North East,5,4,5-9,10-14,0.08140331555768979,0,0.3972591741288526
North West,5,4,5-9,10-14,0.1469820033908795,0,0.4602397306371721
South East,5,4,5-9,10-14,0.31154908531710385,0.1400893383462187,0.538642271085224
South West,5,4,5-9,10-14,0.30736275266513724,0.04948769065774863,0.7409929737134213
West Midlands,5,4,5-9,10-14,0.13848734900119256,0,0.4199605756296126
Yorkshire and the Humber,5,4,5-9,10-14,0.15855557233499062,0,0.4669087237892077
East Midlands,5,4,5-9,15-19,0.06069716943622707,0,0.20990112911531023
East of England,5,4,5-9,15-19,0.28907204381547974,0.045420934159949675,0.6636278602486829
Greater London,5,4,5-9,15-19,0.10775019768438901,0,0.2947062688101137
North East,5,4,5-9,15-19,0.043377200882093445,0,0.24608867093979583
North West,5,4,5-9,15-19,0.025496008759960925,0,0.13268643656632967
South East,5,4,5-9,15-19,0.09019288152439377,0,0.21706963936783227
South West,5,4,5-9,15-19,0.08649815816948785,0,0.29537494703237327
West Midlands,5,4,5-9,15-19,0.03533515342567304,0,0.16668576083206382
Yorkshire and the Humber,5,4,5-9,15-19,0.08928126733745316,0,0.285714712991536
East Midlands,5,4,5-9,20-24,0.052982469973830555,0,0.2222212207428843
East of England,5,4,5-9,20-24,0.044880278487339414,0,0.17258035362566182
Greater London,5,4,5-9,20-24,0.04301026943868087,0,0.16207767804718273
North East,5,4,5-9,20-24,0.01985886280729962,0,0.1666666694977815
North West,5,4,5-9,20-24,0.005392197710416849,0,0.05555555588149999
South East,5,4,5-9,20-24,0.026486722366959543,0,0.0958357643669759
South West,5,4,5-9,20-24,0.15699900823243548,0,0.6523318882597008
West Midlands,5,4,5-9,20-24,0.018946070099321036,0,0.1250000033590455
Yorkshire and the Humber,5,4,5-9,20-24,0.07486748918295588,0,0.3433916910291749
East Midlands,5,4,5-9,25-29,0.03644195411496487,0,0.1476985072139921
East of England,5,4,5-9,25-29,0.07130388339533587,0,0.20642746709706583
Greater London,5,4,5-9,25-29,0.08747978302600556,0,0.2658025881099036
North East,5,4,5-9,25-29,0.03384554719046746,0,0.17824872178757328
North West,5,4,5-9,25-29,0.008716432665606663,0,0.053814638948558265
South East,5,4,5-9,25-29,0.05427815797496153,0,0.13158392774595865
South West,5,4,5-9,25-29,0.08615387787847475,0,0.2444990852388242
West Midlands,5,4,5-9,25-29,0.07135534018046255,0,0.25001930204394895
Yorkshire and the Humber,5,4,5-9,25-29,0.07619878129576058,0,0.3047707781604649
East Midlands,5,4,5-9,30-34,0.05486644266685165,0,0.20276548535614283
East of England,5,4,5-9,30-34,0.11294997872071261,0,0.30508813151975217
Greater London,5,4,5-9,30-34,0.08623314637238146,0,0.26077346119362094
North East,5,4,5-9,30-34,0.036319705554349914,0,0.202249036445514
North West,5,4,5-9,30-34,0.05186147244068363,0,0.3457383330523034
South East,5,4,5-9,30-34,0.10359406247365145,0,0.5794807002852238
South West,5,4,5-9,30-34,0.35732950455003126,0,1.2116982369456823
West Midlands,5,4,5-9,30-34,0.04593355794247426,0,0.17806050312886734
Yorkshire and the Humber,5,4,5-9,30-34,0.10196058311535093,0,0.31451849295249973
East Midlands,5,4,5-9,35-39,0.034865425844884904,0,0.14028371026707287
East of England,5,4,5-9,35-39,0.16348550157909578,0,0.370463888690903
Greater London,5,4,5-9,35-39,0.12163782860476943,0,0.3026275675962467
North East,5,4,5-9,35-39,0.0474211642357513,0,0.23530921407774275
North West,5,4,5-9,35-39,0.07623297384571104,0,0.2557122405973525
South East,5,4,5-9,35-39,0.11309160352683387,0.016489273954880812,0.2604123076639691
South West,5,4,5-9,35-39,0.1387052566023949,0,0.36640325302267723
West Midlands,5,4,5-9,35-39,0.056515813889816545,0,0.18272579728654614
Yorkshire and the Humber,5,4,5-9,35-39,0.027567204996222117,0,0.1356780984685347
East Midlands,5,4,5-9,40-44,0.09830543156150996,0,0.27303330371077644
East of England,5,4,5-9,40-44,0.13167427766707035,0,0.3023573830975454
Greater London,5,4,5-9,40-44,0.0946561774529557,0,0.2892727775859233
North East,5,4,5-9,40-44,0.31470428455288235,0,2.032207983708923
North West,5,4,5-9,40-44,0.2466276672404953,0,0.8303324636460243
South East,5,4,5-9,40-44,0.17377622916287103,0.04127104206011004,0.4017232285730287
South West,5,4,5-9,40-44,0.16674745680062192,0,0.4000003537682051
West Midlands,5,4,5-9,40-44,0.11117872595854471,0,0.39720800973728976
Yorkshire and the Humber,5,4,5-9,40-44,0.07185296534494678,0,0.2501674013972062
East Midlands,5,4,5-9,45-49,0.08138147444422741,0,0.35657065561941637
East of England,5,4,5-9,45-49,0.09859575813833335,0,0.2949813378421234
Greater London,5,4,5-9,45-49,0.18767918739746467,0,0.5000001976883065
North East,5,4,5-9,45-49,0.005722477972493163,0,0.0714285717637085
North West,5,4,5-9,45-49,0.03070224024033805,0,0.11617202158563113
South East,5,4,5-9,45-49,0.05273724258516939,0,0.14558691469774984
South West,5,4,5-9,45-49,0.048051922052889044,0,0.16884030907221817
West Midlands,5,4,5-9,45-49,0.06584655993982075,0,0.24078167843879864
Yorkshire and the Humber,5,4,5-9,45-49,0.02903741424041599,0,0.14853056946184667
East Midlands,5,4,5-9,50-54,0.04623152174242705,0,0.17402321960549305
East of England,5,4,5-9,50-54,0.18431059218770948,0,0.641992028816559
Greater London,5,4,5-9,50-54,0.08885986156785423,0,0.28892324404988384
North East,5,4,5-9,50-54,0.019202893761188205,0,0.14528386605559526
North West,5,4,5-9,50-54,0.028603512977254598,0,0.1250000285437051
South East,5,4,5-9,50-54,0.0700128446982067,0,0.18259977076135445
South West,5,4,5-9,50-54,0.030168153890731464,0,0.12880762259116726
West Midlands,5,4,5-9,50-54,0.05847343256218398,0,0.26505779687763553
Yorkshire and the Humber,5,4,5-9,50-54,0.048940895176012446,0,0.1768431626312656
East Midlands,5,4,5-9,55-59,0.013218198877267563,0,0.08230631121364938
East of England,5,4,5-9,55-59,0.08365617276402244,0,0.25007952716822057
Greater London,5,4,5-9,55-59,0.025845094142160678,0,0.12471718215631215
North East,5,4,5-9,55-59,0.015482777048582645,0,0.14302640341639944
North West,5,4,5-9,55-59,0.024016931651283723,0,0.10446212318312859
South East,5,4,5-9,55-59,0.11397593817101248,0,0.4811378674430188
South West,5,4,5-9,55-59,0.019434033437402326,0,0.100000001952936
West Midlands,5,4,5-9,55-59,0.03084224815521033,0,0.16133628355538018
Yorkshire and the Humber,5,4,5-9,55-59,0.0335597646447604,0,0.15317807057538851
East Midlands,5,4,5-9,60-64,0.01466083094518163,0,0.0915900989362437
East of England,5,4,5-9,60-64,0.06096884738806396,0,0.1890974563228165
Greater London,5,4,5-9,60-64,0.16238697916280628,0,0.9895686156044867
North East,5,4,5-9,60-64,0.013252860046805296,0,0.1459200750462064
North West,5,4,5-9,60-64,0.0038294335830332685,0,0.04184103917561258
South East,5,4,5-9,60-64,0.03767510395425849,0,0.12844643170869272
South West,5,4,5-9,60-64,0.04368649351627523,0,0.1923278822286584
West Midlands,5,4,5-9,60-64,0.018445282177961948,0,0.14285719107831038
Yorkshire and the Humber,5,4,5-9,60-64,0.07605809306853888,0,0.43076031576149876
East Midlands,5,4,5-9,65-69,0.01803465675049376,0,0.104356905996297
East of England,5,4,5-9,65-69,0.09756585086588825,0,0.46239706357550064
Greater London,5,4,5-9,65-69,0.04707383516924156,0,0.21578394912465
North East,5,4,5-9,65-69,0.02512003763693868,0,0.1661880816475395
North West,5,4,5-9,65-69,0.029851300870412954,0,0.150001016810352
South East,5,4,5-9,65-69,0.018200694659532394,0,0.09188064819760283
South West,5,4,5-9,65-69,0.23446322752828025,0,0.7840649967395734
West Midlands,5,4,5-9,65-69,0.021895726998871358,0,0.1428571439649975
Yorkshire and the Humber,5,4,5-9,65-69,0.04156010979860617,0,0.2499996526382065
East Midlands,5,4,5-9,70-74,0.018907281114227476,0,0.10446310916224412
East of England,5,4,5-9,70-74,0.045273221323342556,0,0.26923052699028155
Greater London,5,4,5-9,70-74,0.03067447596005414,0,0.15394841672661286
North East,5,4,5-9,70-74,0.005151627715634674,0,0.07767730793960331
North West,5,4,5-9,70-74,0.030969321016394963,0,0.13643061074247043
South East,5,4,5-9,70-74,0.01153503485867605,0,0.05366775933343776
South West,5,4,5-9,70-74,0.10306596158997286,0,0.3967500796882501
West Midlands,5,4,5-9,70-74,0.009061075246458872,0,0.0714817277647604
Yorkshire and the Humber,5,4,5-9,70-74,0.04337735118234021,0,0.20676233696028873
East Midlands,5,4,5-9,75+,0.04870351180955227,0,0.2895344557590355
East of England,5,4,5-9,75+,0.09651569264652406,0,0.4998734776815606
Greater London,5,4,5-9,75+,0.05242872963120387,0,0.2581327634720134
North East,5,4,5-9,75+,0.01926977063113006,0,0.16666666907674874
North West,5,4,5-9,75+,0.015679743988626465,0,0.100001392953802
South East,5,4,5-9,75+,0.01106440652378708,0,0.0555555555757675
South West,5,4,5-9,75+,0.12804000952832353,0,0.5333916664690406
West Midlands,5,4,5-9,75+,0.023671610599196462,0,0.17865331773626578
Yorkshire and the Humber,5,4,5-9,75+,0.035738693661510855,0,0.20000001470383974
East Midlands,5,4,10-14,0-4,0.14621034029358543,0,0.5616810108306406
East of England,5,4,10-14,0-4,0.08497509523486868,0,0.3400552647884256
Greater London,5,4,10-14,0-4,0.0659080116704916,0,0.24999987240441765
North East,5,4,10-14,0-4,0.025788406123275837,0,0.1666676145073057
North West,5,4,10-14,0-4,0.04131623803355001,0,0.166667371008729
South East,5,4,10-14,0-4,0.10221491556517238,0.01611643147303269,0.21837820531961982
South West,5,4,10-14,0-4,0.12059022859472532,0,0.3566200749657559
West Midlands,5,4,10-14,0-4,0.020275382513862808,0,0.13331157737488086
Yorkshire and the Humber,5,4,10-14,0-4,0.07719998789968074,0,0.2729898967651039
East Midlands,5,4,10-14,5-9,0.0998777218637451,0,0.33702647851008644
East of England,5,4,10-14,5-9,0.30408144783663565,0.0555555558815,0.6307847851901837
Greater London,5,4,10-14,5-9,0.17753235550290686,0,0.47020754058451225
North East,5,4,10-14,5-9,0.11908394424233563,0,0.4287161629761154
North West,5,4,10-14,5-9,0.11096879933657364,0,0.3625989197484392
South East,5,4,10-14,5-9,0.23806018122156664,0.08693919590736074,0.42585539319343163
South West,5,4,10-14,5-9,0.4560903616971251,0.0939665732389865,1.0138670359234538
West Midlands,5,4,10-14,5-9,0.08075406957238439,0,0.2639454688916367
Yorkshire and the Humber,5,4,10-14,5-9,0.2406510825191867,0.02848484586001928,0.5902340387795325
East Midlands,5,4,10-14,10-14,1.6543010993329423,0.2335021708840167,4.3057502763484115
East of England,5,4,10-14,10-14,0.9810938146014934,0.3395180635361208,1.9590417438227128
Greater London,5,4,10-14,10-14,0.6820807227407621,0.2658485950701463,1.2054032494658957
North East,5,4,10-14,10-14,1.0940370576081098,0.07208364139272654,3.18251483738998
North West,5,4,10-14,10-14,1.047043214912259,0.19068441591188273,3.0865982214373058
South East,5,4,10-14,10-14,1.3438686365825767,0.6095563559925335,2.289814498592046
South West,5,4,10-14,10-14,2.0761629301016775,0.5809063301062862,4.245520011781408
West Midlands,5,4,10-14,10-14,0.8983088025194436,0.13782541940071608,2.355273732328807
Yorkshire and the Humber,5,4,10-14,10-14,1.1895135755719493,0.28133715855637276,2.5959548709002953
East Midlands,5,4,10-14,15-19,0.09936762647378097,0,0.330138547907062
East of England,5,4,10-14,15-19,0.4069356794260018,0.06574621426663672,0.8981980749570028
Greater London,5,4,10-14,15-19,0.16194573895230766,0,0.4122341026917834
North East,5,4,10-14,15-19,0.09030380204065142,0,0.34562556574442127
North West,5,4,10-14,15-19,0.1675119713160213,0,0.4887147933585416
South East,5,4,10-14,15-19,0.30224677083551865,0.11359635744053202,0.5722531358993355
South West,5,4,10-14,15-19,0.369607613877746,0,1.0290194001054471
West Midlands,5,4,10-14,15-19,0.10547880246673082,0,0.34115480369996276
Yorkshire and the Humber,5,4,10-14,15-19,0.16615569482719114,0,0.410414939948764
East Midlands,5,4,10-14,20-24,0.06249743628012754,0,0.24239526547583945
East of England,5,4,10-14,20-24,0.028855265242043866,0,0.11538902284220501
Greater London,5,4,10-14,20-24,0.05645009697677994,0,0.20333088451006007
North East,5,4,10-14,20-24,0.01986198151231763,0,0.21518993338331566
North West,5,4,10-14,20-24,0.018917263462863196,0,0.12680080821148726
South East,5,4,10-14,20-24,0.04732931546459487,0,0.13145463846182212
South West,5,4,10-14,20-24,0.219907079007921,0,0.9459416615314149
West Midlands,5,4,10-14,20-24,0.012568916401153816,0,0.08344917087789233
Yorkshire and the Humber,5,4,10-14,20-24,0.09944166804067439,0,0.5008386366139952
East Midlands,5,4,10-14,25-29,0.02850926768480925,0,0.150001016810352
East of England,5,4,10-14,25-29,0.007985327762016763,0,0.06502796896406288
Greater London,5,4,10-14,25-29,0.09746801331949244,0,0.3411395206338395
North East,5,4,10-14,25-29,0.029707288215337063,0,0.166666669065953
North West,5,4,10-14,25-29,0.03224691031230845,0,0.1251056489204633
South East,5,4,10-14,25-29,0.05835384706030198,0,0.14913674505880337
South West,5,4,10-14,25-29,0.06328730334891901,0,0.277777870764937
West Midlands,5,4,10-14,25-29,0.024556596452030642,0,0.12500002594860304
Yorkshire and the Humber,5,4,10-14,25-29,0.03913231191805889,0,0.18887777784674994
East Midlands,5,4,10-14,30-34,0.026502083535035078,0,0.1250000285437051
East of England,5,4,10-14,30-34,0.023519376922645763,0,0.11693573567095411
Greater London,5,4,10-14,30-34,0.0436530321495883,0,0.1730572815421054
North East,5,4,10-14,30-34,0.03230660245396906,0,0.16494033220058493
North West,5,4,10-14,30-34,0.03277086033628483,0,0.14371833628098327
South East,5,4,10-14,30-34,0.08587920424652624,0.014705882368764198,0.22661733213697946
South West,5,4,10-14,30-34,0.13993436669186235,0,0.4884248512477595
West Midlands,5,4,10-14,30-34,0.034436287227463405,0,0.13946774206353735
Yorkshire and the Humber,5,4,10-14,30-34,0.06120153215529859,0,0.17501404445230193
East Midlands,5,4,10-14,35-39,0.04219095535758663,0,0.1923024621915822
East of England,5,4,10-14,35-39,0.06961517795198593,0,0.19427759650737253
Greater London,5,4,10-14,35-39,0.07951747790989626,0,0.24702328054264647
North East,5,4,10-14,35-39,0.042528573235774345,0,0.20000001649092455
North West,5,4,10-14,35-39,0.03449851690360992,0,0.13367265499981476
South East,5,4,10-14,35-39,0.11992736731034905,0.028006408025135765,0.2394395527991592
South West,5,4,10-14,35-39,0.1250222690975822,0,0.41530408582624123
West Midlands,5,4,10-14,35-39,0.019180884866658306,0,0.10000111638917471
Yorkshire and the Humber,5,4,10-14,35-39,0.043025824539366805,0,0.1388895706326735
East Midlands,5,4,10-14,40-44,0.059644436930434294,0,0.19056179362336928
East of England,5,4,10-14,40-44,0.06098985030914784,0,0.29391795581851027
Greater London,5,4,10-14,40-44,0.11500097054334377,0,0.41053170750794316
North East,5,4,10-14,40-44,0.31993197049952166,0,2.0650026666571417
North West,5,4,10-14,40-44,0.1505853767689724,0,0.48572808014568536
South East,5,4,10-14,40-44,0.12156489025156335,0.01784174879765631,0.25329887179369937
South West,5,4,10-14,40-44,0.1700224113865346,0,0.6059578828098965
West Midlands,5,4,10-14,40-44,0.057018335329930066,0,0.3258029808456456
Yorkshire and the Humber,5,4,10-14,40-44,0.11112349129064464,0,0.30451773441396723
East Midlands,5,4,10-14,45-49,0.11917630428506623,0,0.4652202359657444
East of England,5,4,10-14,45-49,0.09070429915816035,0,0.3370688559083587
Greater London,5,4,10-14,45-49,0.06932150124572387,0,0.24134476096347088
North East,5,4,10-14,45-49,0.019010780412627576,0,0.12678140447817668
North West,5,4,10-14,45-49,0.03952675472092884,0,0.1411451909573791
South East,5,4,10-14,45-49,0.11142176102869271,0.01099314422342747,0.31714757861621734
South West,5,4,10-14,45-49,0.09530253238756717,0,0.3506998045964895
West Midlands,5,4,10-14,45-49,0.12379283621641236,0,0.42273208944165963
Yorkshire and the Humber,5,4,10-14,45-49,0.04184044196882892,0,0.17905904598800043
East Midlands,5,4,10-14,50-54,0.03879854602999559,0,0.1666689804797742
East of England,5,4,10-14,50-54,0.07596169616978724,0,0.2713487773100467
Greater London,5,4,10-14,50-54,0.1008301027439427,0,0.3730962710610947
North East,5,4,10-14,50-54,0.02941830772226629,0,0.15377871109542454
North West,5,4,10-14,50-54,0.03536741606039827,0,0.1428571436454845
South East,5,4,10-14,50-54,0.08822076175864642,0.016653225809237573,0.18651837632241972
South West,5,4,10-14,50-54,0.09360965222366965,0,0.3500004003614868
West Midlands,5,4,10-14,50-54,0.039676314820773086,0,0.17990424147374795
Yorkshire and the Humber,5,4,10-14,50-54,0.021087439659897535,0,0.09174796451178067
East Midlands,5,4,10-14,55-59,0.024451694874506633,0,0.1111146892816122
East of England,5,4,10-14,55-59,0.11049270703092048,0,0.2968951766443208
Greater London,5,4,10-14,55-59,0.04732344584888439,0,0.22267448754026153
North East,5,4,10-14,55-59,0.014130223751741649,0,0.125000004570209
North West,5,4,10-14,55-59,0.01875637192731976,0,0.08342782158854674
South East,5,4,10-14,55-59,0.045105889520823325,0,0.16821742562984796
South West,5,4,10-14,55-59,0.04383029206470611,0,0.2000013024523195
West Midlands,5,4,10-14,55-59,0.014234424411268256,0,0.10000003672795764
Yorkshire and the Humber,5,4,10-14,55-59,0.020357094052392034,0,0.11892369293701852
East Midlands,5,4,10-14,60-64,0.01647332186738306,0,0.11339351018373693
East of England,5,4,10-14,60-64,0.047975994246024105,0,0.15819851977750873
Greater London,5,4,10-14,60-64,0.1348834199260551,0,0.8429676246695261
North East,5,4,10-14,60-64,0.009494231303223265,0,0.10593490671335389
North West,5,4,10-14,60-64,0.01020757761251235,0,0.0714285717637085
South East,5,4,10-14,60-64,0.021617600200580435,0,0.06552345214973314
South West,5,4,10-14,60-64,0.03940521534821372,0,0.17218086276265607
West Midlands,5,4,10-14,60-64,0.007896737827413406,0,0.07508611536203612
Yorkshire and the Humber,5,4,10-14,60-64,0.13946154412226167,0,0.8379340239640318
East Midlands,5,4,10-14,65-69,0.007747887153176296,0,0.06430642354983457
East of England,5,4,10-14,65-69,0.024816383733959828,0,0.12552960205071628
Greater London,5,4,10-14,65-69,0.01083715688979756,0,0.0833350135764565
North East,5,4,10-14,65-69,0.07701469234797685,0,0.4000003233872603
North West,5,4,10-14,65-69,0.01193260807087074,0,0.0714286209098442
South East,5,4,10-14,65-69,0.04542303771683352,0,0.1285841013522584
South West,5,4,10-14,65-69,0.04975240951538887,0,0.1845641336730579
West Midlands,5,4,10-14,65-69,0.008501483677146331,0,0.0833350135764565
Yorkshire and the Humber,5,4,10-14,65-69,0.0029722671609938,0,0.03952290769804583
East Midlands,5,4,10-14,70-74,0.005801255190920122,0,0.05580011311571497
East of England,5,4,10-14,70-74,0.03212656824737728,0,0.16666749823402555
Greater London,5,4,10-14,70-74,0.019707332542162413,0,0.11286103072941496
North East,5,4,10-14,70-74,0.06904866924241478,0,0.49999918687875616
North West,5,4,10-14,70-74,0.016927135883504356,0,0.100000001952936
South East,5,4,10-14,70-74,0.08102871499840643,0,0.21606502815135498
South West,5,4,10-14,70-74,0.04362500889305316,0,0.16667622247280905
West Midlands,5,4,10-14,70-74,0.01855911705707562,0,0.1364076774777264
Yorkshire and the Humber,5,4,10-14,70-74,0.009744542119976078,0,0.05922274776795975
East Midlands,5,4,10-14,75+,0.027151086012740074,0,0.2451659072902748
East of England,5,4,10-14,75+,0.04772809420862873,0,0.2435849361085586
Greater London,5,4,10-14,75+,0.021701388735553048,0,0.1428582644928282
North East,5,4,10-14,75+,0.1080342252604148,0,0.69999999697257
North West,5,4,10-14,75+,0.020883810749362183,0,0.125002706346864
South East,5,4,10-14,75+,0.0995472803938113,0,0.2875625602832488
South West,5,4,10-14,75+,0.04352793223052391,0,0.18181911704688036
West Midlands,5,4,10-14,75+,0.03441549619345803,0,0.2001298327049961
Yorkshire and the Humber,5,4,10-14,75+,0.02342434924733228,0,0.16541261127033516
East Midlands,5,4,15-19,0-4,0.0723676578967696,0,0.3404972490501564
East of England,5,4,15-19,0-4,0.10713471002572546,0,0.3700725803719354
Greater London,5,4,15-19,0-4,0.051760782978433686,0,0.21319611066010244
North East,5,4,15-19,0-4,0.005458333972561121,0,0.09211863582496593
North West,5,4,15-19,0-4,0.021273947675348442,0,0.12696039380187926
South East,5,4,15-19,0-4,0.043502136878917096,0,0.1385545929004417
South West,5,4,15-19,0-4,0.038877034751985534,0,0.1382913258320619
West Midlands,5,4,15-19,0-4,0.02250378968165939,0,0.1250681096005717
Yorkshire and the Humber,5,4,15-19,0-4,0.018276770010401972,0,0.1311876708496711
East Midlands,5,4,15-19,5-9,0.05489194137777702,0,0.1885854680851913
East of England,5,4,15-19,5-9,0.23935884934889512,0,0.5976497298759689
Greater London,5,4,15-19,5-9,0.10686927644502367,0,0.3220227132866262
North East,5,4,15-19,5-9,0.05325532903052008,0,0.250000004329507
North West,5,4,15-19,5-9,0.04454075058601029,0,0.1666676145073057
South East,5,4,15-19,5-9,0.0624217423650582,0,0.18429357164108387
South West,5,4,15-19,5-9,0.14944163550426884,0,0.35434057621873405
West Midlands,5,4,15-19,5-9,0.08007716479332498,0,0.2808192933565523
Yorkshire and the Humber,5,4,15-19,5-9,0.09518099214114738,0,0.28054858307537495
East Midlands,5,4,15-19,10-14,0.22449255004489355,0,0.5711981259712645
East of England,5,4,15-19,10-14,0.32099562912388113,0.03293363561148969,0.818311739469186
Greater London,5,4,15-19,10-14,0.22349887114440187,0,0.5594741368838866
North East,5,4,15-19,10-14,0.2141818684484723,0,0.8044463797385584
North West,5,4,15-19,10-14,0.15508721446081405,0,0.4176917327597219
South East,5,4,15-19,10-14,0.31772370349606066,0.08999767768901744,0.6622160679848044
South West,5,4,15-19,10-14,0.17116218238175931,0,0.5889664688139065
West Midlands,5,4,15-19,10-14,0.1358046483793456,0,0.41096849018261983
Yorkshire and the Humber,5,4,15-19,10-14,0.1054331318433182,0,0.35147620183196415
East Midlands,5,4,15-19,15-19,1.1077240987790387,0.21428615433758255,2.720323954885729
East of England,5,4,15-19,15-19,1.8711179936354074,0.6550929166015528,3.6993739605851816
Greater London,5,4,15-19,15-19,0.8643469878718946,0.23403941899749223,2.200868728066169
North East,5,4,15-19,15-19,0.3019712868630396,0,0.8649950239867997
North West,5,4,15-19,15-19,0.6854230653639987,0.1470096548459761,1.808107704370656
South East,5,4,15-19,15-19,1.3255352995226757,0.5036797020590362,2.4861673556189947
South West,5,4,15-19,15-19,0.4683092669075463,0.10041331126570564,1.288263898842994
West Midlands,5,4,15-19,15-19,0.7278192949892701,0.1472091967843731,1.5978693463880649
Yorkshire and the Humber,5,4,15-19,15-19,0.5751760973154563,0.14148019027051698,1.4054197332056775
East Midlands,5,4,15-19,20-24,0.09704098395458362,0,0.3259574893218174
East of England,5,4,15-19,20-24,0.11394278852252833,0,0.36785622879537333
Greater London,5,4,15-19,20-24,0.09305822725638437,0,0.26238635118861525
North East,5,4,15-19,20-24,0.13637806490937196,0,0.750457668181847
North West,5,4,15-19,20-24,0.07202153661277337,0,0.28692285488045777
South East,5,4,15-19,20-24,0.15650817217027857,0.025566187213635596,0.34741842293737363
South West,5,4,15-19,20-24,0.8648104549347044,0,3.3019390236915016
West Midlands,5,4,15-19,20-24,0.03911745180185125,0,0.1733920138200973
Yorkshire and the Humber,5,4,15-19,20-24,0.17795676863188836,0,0.6762323635161839
East Midlands,5,4,15-19,25-29,0.03382440432363978,0,0.16885740201665322
East of England,5,4,15-19,25-29,0.06163333493845782,0,0.19481245871533698
Greater London,5,4,15-19,25-29,0.08307764330418146,0,0.26516691020086464
North East,5,4,15-19,25-29,0.0625898341292227,0,0.333333702247758
North West,5,4,15-19,25-29,0.022410719330373655,0,0.10485919973492311
South East,5,4,15-19,25-29,0.0760497710220134,0,0.1947453569885696
South West,5,4,15-19,25-29,0.06016276043557233,0,0.19415369540386343
West Midlands,5,4,15-19,25-29,0.03175698137557007,0,0.13215057312635506
Yorkshire and the Humber,5,4,15-19,25-29,0.014898704573442053,0,0.100000001659903
East Midlands,5,4,15-19,30-34,0.046375844502912544,0,0.15384681969299402
East of England,5,4,15-19,30-34,0.06929754805021933,0,0.20844245569672698
Greater London,5,4,15-19,30-34,0.07075236094419432,0,0.21878079833231875
North East,5,4,15-19,30-34,0.028174095895709645,0,0.17263912900745698
North West,5,4,15-19,30-34,0.009445602502005617,0,0.07903532178817378
South East,5,4,15-19,30-34,0.08159229009534155,0,0.20728882262042417
South West,5,4,15-19,30-34,0.07894574015611935,0,0.30282629007409295
West Midlands,5,4,15-19,30-34,0.044435249634830115,0,0.16669413843930986
Yorkshire and the Humber,5,4,15-19,30-34,0.05068715879241648,0,0.18564537741853068
East Midlands,5,4,15-19,35-39,0.05225009598477455,0,0.1875103468901941
East of England,5,4,15-19,35-39,0.09568391477704383,0,0.26364799068736294
Greater London,5,4,15-19,35-39,0.08283609095931219,0,0.26581026731932866
North East,5,4,15-19,35-39,0.025674833889900953,0,0.16666672583274636
North West,5,4,15-19,35-39,0.04256544589694899,0,0.15840282160247623
South East,5,4,15-19,35-39,0.07452004951116341,0,0.21188865163875562
South West,5,4,15-19,35-39,0.04208828495000847,0,0.14592155450897001
West Midlands,5,4,15-19,35-39,0.04637410787227107,0,0.1968338596669449
Yorkshire and the Humber,5,4,15-19,35-39,0.026941203861553718,0,0.1190905248116891
