Participant_IMD,Contact_IMD,Participant_age_group,Contact_age_group,mean,lower,upper
5,1,5-11,12-17,0.12345054685834723,0.07724137723585223,0.17919680757105355
5,1,5-11,18-25,0.08215364666359903,0.04608570836511109,0.12479179783445613
5,1,5-11,26-34,0.12659939907808704,0.07638071829292273,0.18815350863648397
5,1,5-11,35-49,0.12666004304806927,0.07837996802802837,0.18350137658788174
5,1,5-11,50-69,0.08647130791342741,0.043819985027329485,0.14339371535922713
5,1,5-11,70-79,0.028066067340668313,0.004023363377622224,0.06322114815611754
5,1,5-11,80+,0.007377912848553638,0,0.029454361354698595
5,1,12-17,0-4,0.05049564663057477,0.023522260324328408,0.08506136697973281
5,1,12-17,5-11,0.15900497972229075,0.09919451123714382,0.23802518079370147
5,1,12-17,12-17,0.6421405672287284,0.46188705677931086,0.8500529858063942
5,1,12-17,18-25,0.06333490299258505,0.027176118440932356,0.1089296459240453
5,1,12-17,26-34,0.10345240462272874,0.055552699316342616,0.17060070721116777
5,1,12-17,35-49,0.19244926249589941,0.11378789758831163,0.28791372469595106
5,1,12-17,50-69,0.08448124762333634,0.03846888937208756,0.14235647084390082
5,1,12-17,70-79,0.026293880632342618,0.0035002847038920894,0.0655221515040851
5,1,12-17,80+,0.01508625197512523,0,0.045124811770073284
5,1,18-25,0-4,0.06465396986562402,0.02255740359625704,0.12650779096624193
5,1,18-25,5-11,0.11511908074947533,0.059282337502870035,0.1941397354363067
5,1,18-25,12-17,0.07454150325457334,0.031627525396191895,0.1344008713501754
5,1,18-25,18-25,0.3420111277639391,0.231044090471429,0.47742704783721157
5,1,18-25,26-34,0.25748895469830196,0.16804672482688088,0.37497175201304783
5,1,18-25,35-49,0.23303753451377873,0.15036616933386865,0.33416377435744077
5,1,18-25,50-69,0.15828776552407176,0.08365746783126035,0.2724802247853382
5,1,18-25,70-79,0.029764632768736785,0.004307628223804331,0.07200160109444272
5,1,18-25,80+,0.022377982378733306,0,0.06928683799355408
5,1,26-34,0-4,0.06532547583378057,0.029943513884924194,0.11411756517004988
5,1,26-34,5-11,0.11895815631302241,0.06820556240139009,0.1918841387400922
